﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211739000405楊清財1-PV-3000N-V 1211739000405,1211739000407楊清財2-PV-3000N-V 1211739000407,1211739000408楊清財3-PV-3000N-V 1211739000408,1211739000410楊清財4-PV-3000N-V 1211739000410,1211739000411楊清財5-PV-3000N-V 1211739000411,1211739000415楊清財6-PV-3000N-V 1211739000415,1211739000416楊清財7-PV-3000N-V 1211739000416,1211739000417楊清財8-PV-3000N-V 1211739000417,1211739000418楊清財9-PV-3000N-V 1211739000418,1211739000419楊清財10-PV-3000N-V 1211739000419,1211739000441楊清財11-PV-3000N-V 1211739000441,1211739000442楊清財12-PV-3000N-V 1211739000442,1211739000443楊清財13-PV-3000N-V 1211739000443,1211739000444楊清財14-PV-3000N-V 1211739000444,11O1745001680楊清財15-PV-5000W-HV 11O1745001680
2018-03-07,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,00:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,01:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,01:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,04:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,04:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,05:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,05:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,06:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,06:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,07:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,07:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,08:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,08:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,09:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,11:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,11:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,12:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,12:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,13:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,13:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,14:00:00,0.444,0.4389,0.42275,0.507,0.46875,0.4504,0.47025,0.4369,0.50825,0.516,0.4574,0.49975,0.4474,0.475,0
2018-03-07,14:20:00,1.5878,1.57155,1.5439,1.86395,1.723,1.61935,1.73915,1.574,1.86695,1.89515,1.6611,1.83815,1.61745,1.7515,0
2018-03-07,14:40:00,1.3068,1.2857,1.25425,1.57015,1.4564,1.3224,1.4635,1.29375,1.5756,1.59555,1.3664,1.55115,1.32295,1.4702,0
2018-03-07,15:00:00,0.97905,0.96635,0.92435,1.2317,1.13755,0.99485,1.149,0.9715,1.24395,1.25115,1.0268,1.2218,0.9949,1.13745,0
